Brand_ID,Brand_Name,Country,Year,Sustainability_Rating,Material_Type,Eco_Friendly_Manufacturing,Waste_Production_KG,Recycling_Programs,Product_Lines,Average_Price_USD,Market_Trend,Certifications,Carbon_Footprint_KG,Water_Usage_KG,Recycling_Programs_Encoded
BRAND-2326,Brand_2326,USA,2010,0.6417383414556104,Vegan Leather,No,57703.42,Yes,20,416.61,Declining,GOTS,269980.0,4744408.67,1
BRAND-2327,Brand_2327,Italy,2011,0.5586798967402413,Hemp,No,48741.13,Yes,2,375.17,Growing,GOTS,238490.0,4209628.59,1
BRAND-2328,Brand_2328,France,2019,0.3285647677189367,Vegan Leather,No,29536.24,No,1,196.58,Growing,OEKO-TEX,144480.0,713821.42,2
BRAND-2329,Brand_2329,USA,2017,0.6973050493434646,Recycled Polyester,Yes,72311.51,Yes,19,455.74,Stable,OEKO-TEX,455530.0,2899541.23,1
BRAND-2330,Brand_2330,Japan,2012,0.4512617232057119,Organic Cotton,Yes,61895.7,Yes,11,189.6,Growing,GOTS,478490.0,846041.59,1
BRAND-2331,Brand_2331,Australia,2015,0.3023316122558878,Hemp,Yes,18065.2,No,10,79.49,Growing,OEKO-TEX,251830.0,885206.65,2
BRAND-2332,Brand_2332,UK,2011,0.3899043824433509,Organic Cotton,No,61902.03,No,13,298.19,Stable,OEKO-TEX,37380.0,394277.18,2
BRAND-2333,Brand_2333,Brazil,2010,0.38042956295620356,Organic Cotton,No,93231.76,Yes,18,160.23,Declining,B Corp,255390.0,361355.97,1
BRAND-2334,Brand_2334,France,2023,0.2162112402464302,Vegan Leather,Yes,43406.5,Yes,12,130.1,Declining,GOTS,106390.0,1231421.31,1
BRAND-2335,Brand_2335,USA,2018,0.4794304187865017,Hemp,Yes,40300.41,No,20,146.98,Declining,GOTS,272780.0,2553287.8,2
BRAND-2336,Brand_2336,France,2019,0.4256241928068183,Organic Cotton,No,65313.94,Yes,5,259.39,Declining,B Corp,74620.0,3472161.94,1
BRAND-2337,Brand_2337,Italy,2012,0.27878228342683253,Hemp,No,38165.86,Yes,9,306.14,Stable,OEKO-TEX,68070.0,1337272.9,1
BRAND-2338,Brand_2338,France,2022,0.688271001294998,Vegan Leather,No,83696.62,Yes,19,300.47,Declining,B Corp,416590.0,4163648.26,1
BRAND-2339,Brand_2339,Italy,2015,0.08275090344436972,Recycled Polyester,Yes,31532.96,Yes,5,43.76,Growing,B Corp,49550.0,516157.33,1
BRAND-2340,Brand_2340,Japan,2021,0.2321638276138905,Hemp,Yes,15964.94,Yes,12,143.68,Stable,OEKO-TEX,76280.0,3090352.86,1
BRAND-2341,Brand_2341,Japan,2011,0.2512097748398727,Bamboo Fabric,Yes,49387.77,Yes,16,32.75,Stable,OEKO-TEX,174480.0,1998995.43,1
BRAND-2342,Brand_2342,France,2015,0.44789637676114735,Recycled Polyester,No,71049.02,No,12,256.2,Declining,Fair Trade,175970.0,194376.46,2
BRAND-2343,Brand_2343,India,2018,0.5543569957548319,Hemp,Yes,70208.95,No,9,168.73,Growing,GOTS,53900.0,4600736.68,2
BRAND-2344,Brand_2344,Japan,2013,0.7190120411478772,Hemp,No,90553.51,Yes,8,473.6,Growing,Fair Trade,224230.0,4583605.14,1
BRAND-2345,Brand_2345,India,2017,0.5554703237114678,Bamboo Fabric,Yes,20798.78,Yes,17,442.57,Stable,GOTS,311340.0,4094186.18,1
BRAND-2346,Brand_2346,Japan,2024,0.15028641702377213,Recycled Polyester,No,1477.36,No,3,24.59,Growing,OEKO-TEX,147390.0,166295.25,2
BRAND-2347,Brand_2347,France,2022,0.21067080335968916,Vegan Leather,Yes,87499.33,Yes,16,27.95,Stable,OEKO-TEX,87140.0,185692.14,1
BRAND-2348,Brand_2348,France,2014,0.4335487242190017,Organic Cotton,No,90197.54,Yes,2,177.08,Stable,GOTS,365040.0,340475.7,1
BRAND-2349,Brand_2349,UK,2021,0.5818487287321373,Vegan Leather,No,90347.17,No,13,107.41,Stable,GOTS,170480.0,3641808.17,2
BRAND-2350,Brand_2350,Australia,2019,0.3889222589110448,Recycled Polyester,No,89883.99,No,3,62.05,Stable,GOTS,149660.0,326837.24,2
BRAND-2351,Brand_2351,USA,2024,0.6283484211519116,Bamboo Fabric,No,3765.41,No,13,204.82,Growing,OEKO-TEX,476460.0,4821891.58,2
BRAND-2352,Brand_2352,China,2013,0.5905350464106746,Organic Cotton,No,52652.46,No,9,477.8,Declining,Fair Trade,293340.0,581016.27,2
BRAND-2353,Brand_2353,Japan,2013,0.551422539099643,Hemp,Yes,38775.67,No,9,316.85,Declining,OEKO-TEX,238930.0,2690354.67,2
BRAND-2354,Brand_2354,China,2010,0.39650166654898233,Recycled Polyester,Yes,62678.8,Yes,8,136.22,Stable,Fair Trade,473070.0,279230.02,1
BRAND-2355,Brand_2355,India,2015,0.34727170458730705,Bamboo Fabric,No,69507.25,Yes,17,37.86,Stable,GOTS,3670.0,4665254.32,1
BRAND-2356,Brand_2356,USA,2017,0.5488143332830936,Bamboo Fabric,No,80940.45,No,8,222.96,Stable,GOTS,61560.0,3305602.68,2
BRAND-2357,Brand_2357,Brazil,2015,0.44575367743479666,Vegan Leather,Yes,11445.68,No,10,394.9,Growing,GOTS,314190.0,272100.45,2
BRAND-2358,Brand_2358,Japan,2019,0.5761922482565862,Vegan Leather,Yes,95525.7,Yes,19,272.96,Stable,GOTS,452190.0,1168123.88,1
BRAND-2359,Brand_2359,USA,2010,0.525410853119357,Recycled Polyester,No,55335.35,No,12,367.1,Stable,GOTS,208030.0,1107907.09,2
BRAND-2360,Brand_2360,Japan,2017,0.3310245443453338,Organic Cotton,Yes,47776.47,Yes,9,46.95,Growing,GOTS,365960.0,1668637.3,1
BRAND-2361,Brand_2361,China,2020,0.557720749603395,Hemp,No,58306.72,Yes,19,317.08,Declining,OEKO-TEX,328480.0,3417246.67,1
BRAND-2362,Brand_2362,India,2013,0.5336203586563499,Tencel,No,98400.16,Yes,11,431.43,Growing,Fair Trade,21340.0,2810086.18,1
BRAND-2363,Brand_2363,Italy,2021,0.45361290134184196,Tencel,Yes,20965.12,Yes,16,147.44,Declining,GOTS,404650.0,4116796.62,1
BRAND-2364,Brand_2364,India,2016,0.44340149924992456,Organic Cotton,Yes,30074.41,Yes,5,438.1,Stable,GOTS,88870.0,3580263.26,1
BRAND-2365,Brand_2365,India,2016,0.6400167319730841,Hemp,No,26279.39,No,14,342.31,Stable,B Corp,460570.0,2663424.09,2
BRAND-2366,Brand_2366,China,2014,0.7206824565021042,Vegan Leather,No,75373.06,No,6,477.09,Growing,Fair Trade,69860.0,4419346.63,2
BRAND-2367,Brand_2367,India,2013,0.44674111360997215,Hemp,Yes,76277.62,No,10,200.04,Declining,B Corp,70710.0,1557452.3,2
BRAND-2368,Brand_2368,Germany,2014,0.26679608795544774,Tencel,Yes,11729.82,Yes,19,211.81,Declining,OEKO-TEX,115570.0,2913987.35,1
BRAND-2369,Brand_2369,India,2023,0.588881864242121,Vegan Leather,Yes,74355.03,No,9,393.72,Declining,GOTS,233010.0,954511.47,2
BRAND-2370,Brand_2370,Germany,2017,0.48361535982277226,Recycled Polyester,No,43109.2,No,15,146.88,Declining,GOTS,323000.0,1996667.93,2
BRAND-2371,Brand_2371,China,2018,0.37966233781446235,Recycled Polyester,No,46949.73,No,18,117.8,Declining,B Corp,44550.0,2743501.28,2
BRAND-2372,Brand_2372,France,2024,0.6507029368329416,Recycled Polyester,No,99835.7,No,13,239.43,Growing,GOTS,337940.0,1537154.47,2
BRAND-2373,Brand_2373,Japan,2022,0.4009627828138248,Vegan Leather,No,96019.45,Yes,3,284.18,Stable,GOTS,31520.0,1603402.07,1
BRAND-2374,Brand_2374,Australia,2011,0.6504697715363534,Recycled Polyester,Yes,67726.93,No,11,432.86,Growing,OEKO-TEX,389390.0,585423.72,2
BRAND-2375,Brand_2375,India,2024,0.271485857578449,Organic Cotton,No,6201.74,Yes,14,80.86,Stable,OEKO-TEX,199220.0,3818050.73,1
BRAND-2376,Brand_2376,Brazil,2012,0.3940246448818032,Tencel,No,65818.49,No,7,227.51,Stable,GOTS,29010.0,1110283.02,2
BRAND-2377,Brand_2377,Australia,2013,0.4821666103200837,Tencel,No,47790.56,Yes,6,496.65,Growing,GOTS,65920.0,3124014.62,1
BRAND-2378,Brand_2378,Brazil,2018,0.4817337098073099,Recycled Polyester,Yes,64159.34,No,9,212.16,Declining,Fair Trade,198950.0,1473301.89,2
BRAND-2379,Brand_2379,France,2014,0.18765751247430648,Tencel,No,4088.95,Yes,11,243.67,Declining,OEKO-TEX,29500.0,2175886.14,1
BRAND-2380,Brand_2380,Germany,2020,0.6813407847575026,Recycled Polyester,No,24968.73,No,15,344.44,Stable,GOTS,335300.0,4828043.5,2
BRAND-2381,Brand_2381,Brazil,2013,0.5322664072087858,Organic Cotton,Yes,66885.98,Yes,1,457.91,Growing,OEKO-TEX,401910.0,244799.26,1
BRAND-2382,Brand_2382,USA,2011,0.6226664383178565,Tencel,Yes,35783.68,No,20,369.06,Declining,GOTS,270440.0,3460658.1,2
BRAND-2383,Brand_2383,Australia,2011,0.5481759032162715,Hemp,No,99701.56,Yes,17,131.14,Growing,Fair Trade,300550.0,3387838.62,1
BRAND-2384,Brand_2384,USA,2020,0.34616768122489283,Vegan Leather,No,31192.98,Yes,4,142.37,Declining,Fair Trade,262370.0,2851588.81,1
BRAND-2385,Brand_2385,India,2023,0.5281861979270506,Organic Cotton,Yes,19984.96,No,5,261.05,Stable,B Corp,390510.0,2201237.85,2
BRAND-2386,Brand_2386,Brazil,2015,0.6828668993614898,Recycled Polyester,Yes,28423.18,No,16,495.76,Declining,GOTS,154340.0,4922085.67,2
BRAND-2387,Brand_2387,Germany,2018,0.23966001260214845,Organic Cotton,Yes,63646.62,Yes,14,36.15,Growing,GOTS,73430.0,2029274.77,1
BRAND-2388,Brand_2388,China,2014,0.5099486740428433,Recycled Polyester,Yes,24398.81,Yes,8,494.11,Declining,B Corp,349160.0,2045179.01,1
BRAND-2389,Brand_2389,USA,2023,0.721947392098307,Hemp,Yes,35812.69,No,15,399.12,Growing,GOTS,396800.0,3943343.78,2
BRAND-2390,Brand_2390,Brazil,2010,0.48050977794855254,Tencel,No,16293.36,Yes,12,455.3,Declining,OEKO-TEX,359920.0,2133283.44,1
BRAND-2391,Brand_2391,Germany,2014,0.748552990939071,Hemp,Yes,81310.13,No,17,242.67,Growing,OEKO-TEX,362250.0,4221045.43,2
BRAND-2392,Brand_2392,India,2016,0.528402287646726,Bamboo Fabric,Yes,48907.52,No,8,56.54,Growing,GOTS,469520.0,2115090.28,2
BRAND-2393,Brand_2393,India,2022,0.32346156700432616,Organic Cotton,Yes,32825.31,Yes,16,186.74,Growing,OEKO-TEX,137190.0,3090949.18,1
BRAND-2394,Brand_2394,Germany,2010,0.6505577201347933,Recycled Polyester,No,74071.99,No,2,346.41,Stable,GOTS,38120.0,4710831.64,2
BRAND-2395,Brand_2395,China,2017,0.6686916664246191,Recycled Polyester,Yes,40660.04,No,17,401.08,Growing,OEKO-TEX,226570.0,4283327.1,2
BRAND-2396,Brand_2396,Japan,2022,0.4030946471092015,Bamboo Fabric,No,12344.74,No,6,472.94,Stable,Fair Trade,27780.0,1400726.3,2
BRAND-2397,Brand_2397,India,2021,0.3342074437632734,Bamboo Fabric,No,48281.32,Yes,6,84.94,Declining,GOTS,462720.0,338431.62,1
BRAND-2398,Brand_2398,India,2014,0.37534747177702665,Bamboo Fabric,No,80319.17,Yes,12,176.79,Growing,OEKO-TEX,243440.0,844671.86,1
BRAND-2399,Brand_2399,Germany,2018,0.42137830122635156,Recycled Polyester,No,40394.85,Yes,13,351.1,Growing,B Corp,128330.00000000001,3122360.67,1
BRAND-2400,Brand_2400,UK,2014,0.4575100964675075,Vegan Leather,No,33120.26,No,20,412.22,Declining,Fair Trade,59490.0,1818866.08,2
BRAND-2401,Brand_2401,Brazil,2020,0.5515445551707199,Bamboo Fabric,Yes,63409.54,No,4,255.89,Declining,OEKO-TEX,417960.0,305040.88,2
BRAND-2402,Brand_2402,USA,2013,0.4506991414385224,Bamboo Fabric,No,92658.98,No,14,207.67,Growing,Fair Trade,41190.0,1041639.21,2
BRAND-2403,Brand_2403,USA,2015,0.3372524764620135,Recycled Polyester,No,89268.11,Yes,18,37.86,Declining,B Corp,52290.0,2983792.55,1
BRAND-2404,Brand_2404,China,2021,0.4202805817768237,Hemp,Yes,2744.09,No,10,499.01,Growing,GOTS,55990.0,1679909.26,2
BRAND-2405,Brand_2405,Germany,2021,0.5867059816154748,Hemp,Yes,85598.24,No,12,244.56,Stable,GOTS,158930.0,2658101.32,2
BRAND-2406,Brand_2406,India,2020,0.627550132775129,Vegan Leather,Yes,5524.65,No,14,288.79,Stable,GOTS,439610.0,4208224.19,2
BRAND-2407,Brand_2407,UK,2014,0.416319410595385,Vegan Leather,No,17451.45,Yes,5,383.55,Stable,Fair Trade,191980.0,3178421.05,1
BRAND-2408,Brand_2408,Brazil,2011,0.5482751056120791,Vegan Leather,Yes,88138.99,Yes,8,382.53,Growing,Fair Trade,63720.0,3712622.22,1
BRAND-2409,Brand_2409,Germany,2024,0.47487807242807123,Recycled Polyester,Yes,75898.39,Yes,7,352.23,Growing,B Corp,259670.00000000003,1137991.72,1
BRAND-2410,Brand_2410,USA,2017,0.5095930332252783,Hemp,Yes,84137.77,No,8,359.42,Growing,GOTS,69090.0,822607.0,2
BRAND-2411,Brand_2411,Australia,2020,0.37529058736551935,Organic Cotton,No,75924.34,No,19,125.32,Stable,GOTS,104840.0,525029.19,2
BRAND-2412,Brand_2412,Germany,2012,0.6956382165968316,Vegan Leather,No,95139.49,No,9,362.36,Declining,B Corp,103570.0,3776807.82,2
BRAND-2413,Brand_2413,India,2012,0.6367147812486971,Recycled Polyester,No,95425.69,Yes,3,479.08,Declining,GOTS,324850.0,1555540.37,1
BRAND-2414,Brand_2414,Brazil,2019,0.4514783471879411,Tencel,No,92581.23,Yes,19,487.72,Declining,GOTS,57440.0,433771.71,1
BRAND-2415,Brand_2415,USA,2011,0.38655474480458396,Tencel,No,52021.16,No,3,53.97,Growing,GOTS,168950.0,2052562.77,2
BRAND-2416,Brand_2416,USA,2018,0.30279856055437704,Vegan Leather,No,47338.26,No,8,119.37,Stable,OEKO-TEX,14250.0,1409728.31,2
BRAND-2417,Brand_2417,USA,2012,0.2245962653122935,Hemp,Yes,17137.79,Yes,16,176.51,Declining,GOTS,131080.0,1978872.67,1
BRAND-2418,Brand_2418,India,2022,0.30378757774904963,Bamboo Fabric,Yes,52329.91,Yes,10,136.55,Stable,OEKO-TEX,229280.0,1309738.04,1
BRAND-2419,Brand_2419,UK,2015,0.43581404258322753,Recycled Polyester,No,26353.68,Yes,17,340.87,Stable,Fair Trade,448620.0,1007785.17,1
BRAND-2420,Brand_2420,USA,2023,0.16772579912951854,Vegan Leather,No,18181.9,Yes,4,60.76,Declining,OEKO-TEX,269410.0,562876.55,1
BRAND-2421,Brand_2421,Japan,2024,0.4522916228323154,Organic Cotton,Yes,68861.85,No,20,197.03,Growing,Fair Trade,159160.0,1184146.99,2
BRAND-2422,Brand_2422,Australia,2012,0.4596165512464845,Recycled Polyester,No,51790.96,Yes,12,429.24,Stable,OEKO-TEX,22980.0,3593165.53,1
BRAND-2423,Brand_2423,India,2018,0.6079250272600865,Hemp,Yes,77990.89,No,1,114.69,Declining,Fair Trade,231690.0,4108533.42,2
BRAND-2424,Brand_2424,Italy,2024,0.5569246068228858,Organic Cotton,Yes,26294.9,No,4,385.33,Stable,B Corp,103720.0,4068497.84,2
BRAND-2425,Brand_2425,France,2024,0.2121142064976352,Recycled Polyester,Yes,4568.48,Yes,17,238.11,Declining,B Corp,166750.0,1339733.32,1
BRAND-2426,Brand_2426,Brazil,2013,0.5448619258881857,Recycled Polyester,No,87037.36,Yes,18,478.19,Declining,Fair Trade,31560.0,3017113.28,1
BRAND-2427,Brand_2427,Australia,2022,0.3812475878066499,Hemp,No,3712.31,Yes,3,75.02,Stable,GOTS,462400.0,3644698.38,1
BRAND-2428,Brand_2428,Australia,2011,0.533344425831633,Recycled Polyester,Yes,17453.94,No,6,214.97,Growing,GOTS,449780.0,2321578.74,2
BRAND-2429,Brand_2429,Italy,2021,0.43065341420415104,Bamboo Fabric,No,43941.71,Yes,16,204.79,Declining,OEKO-TEX,438780.0,1550100.97,1
BRAND-2430,Brand_2430,Germany,2011,0.6993648006887313,Vegan Leather,No,95913.21,No,8,281.35,Stable,OEKO-TEX,108220.0,4618329.51,2
BRAND-2431,Brand_2431,UK,2016,0.6384561654340462,Hemp,Yes,64640.01,No,4,334.42,Stable,B Corp,233240.0,3090975.89,2
BRAND-2432,Brand_2432,India,2020,0.4443306332857724,Tencel,Yes,63669.43,No,6,30.76,Stable,OEKO-TEX,227950.0,2327384.05,2
BRAND-2433,Brand_2433,Brazil,2023,0.1871284495126472,Recycled Polyester,Yes,1327.75,Yes,17,272.88,Stable,OEKO-TEX,95410.0,1333161.81,1
BRAND-2434,Brand_2434,Italy,2018,0.3021427192764251,Tencel,No,50910.75,Yes,13,190.6,Stable,GOTS,297190.0,96479.82,1
BRAND-2435,Brand_2435,France,2013,0.5610196044738531,Organic Cotton,No,85862.03,Yes,9,130.1,Stable,GOTS,311220.0,4248023.0,1
BRAND-2436,Brand_2436,Brazil,2021,0.2559641601656977,Bamboo Fabric,No,19717.98,Yes,9,291.18,Declining,Fair Trade,50360.0,2114560.4,1
BRAND-2437,Brand_2437,China,2015,0.5982973809074306,Hemp,No,74672.59,No,11,80.85,Stable,Fair Trade,359050.0,3146568.21,2
BRAND-2438,Brand_2438,UK,2010,0.40835106144816447,Hemp,No,51280.21,Yes,6,92.37,Stable,OEKO-TEX,225230.0,4046128.84,1
BRAND-2439,Brand_2439,Italy,2010,0.4768546511080002,Vegan Leather,Yes,52660.4,No,20,314.26,Growing,OEKO-TEX,17470.0,2699137.33,2
BRAND-2440,Brand_2440,France,2020,0.5338705821149775,Bamboo Fabric,Yes,5666.35,No,17,235.53,Declining,Fair Trade,463700.0,2563706.67,2
BRAND-2441,Brand_2441,France,2011,0.5494924106257079,Bamboo Fabric,No,56482.03,No,12,319.76,Stable,OEKO-TEX,66270.0,3475064.7,2
BRAND-2442,Brand_2442,France,2018,0.7697840806257931,Bamboo Fabric,Yes,92702.59,No,5,263.06,Declining,Fair Trade,369980.0,3805283.47,2
BRAND-2443,Brand_2443,Italy,2012,0.5795064911819292,Recycled Polyester,Yes,13550.7,No,12,223.58,Stable,GOTS,359210.0,4299162.75,2
BRAND-2444,Brand_2444,Italy,2019,0.46247661050907485,Vegan Leather,Yes,64780.26,Yes,9,139.22,Declining,OEKO-TEX,318900.0,3069617.53,1
BRAND-2445,Brand_2445,China,2016,0.5880231027740463,Hemp,No,27261.61,No,6,423.84,Declining,OEKO-TEX,491900.0,360695.94,2
BRAND-2446,Brand_2446,France,2019,0.34864704414468717,Bamboo Fabric,No,21599.74,Yes,6,53.61,Growing,OEKO-TEX,234300.0,4593411.97,1
BRAND-2447,Brand_2447,China,2014,0.5164977754496584,Bamboo Fabric,Yes,37806.37,No,1,433.59,Stable,GOTS,37690.0,2810930.29,2
BRAND-2448,Brand_2448,India,2012,0.6570565653235162,Recycled Polyester,No,75534.12,No,20,221.5,Stable,B Corp,212910.0,4324674.91,2
BRAND-2449,Brand_2449,Germany,2013,0.5682671577613331,Bamboo Fabric,Yes,99624.84,Yes,8,106.2,Declining,GOTS,415650.0,2914267.72,1
BRAND-2450,Brand_2450,Australia,2019,0.7011833560863172,Organic Cotton,Yes,47591.06,No,16,277.28,Growing,Fair Trade,378330.0,4386996.33,2
BRAND-2451,Brand_2451,Germany,2018,0.6711048605063528,Tencel,No,28147.91,No,17,429.03,Declining,GOTS,275310.0,4173168.95,2
BRAND-2452,Brand_2452,China,2011,0.5576510559265765,Bamboo Fabric,Yes,39485.15,No,10,197.61,Growing,GOTS,467670.0,1733934.42,2
BRAND-2453,Brand_2453,Brazil,2016,0.4852937150456301,Tencel,No,98249.4,Yes,12,413.35,Stable,OEKO-TEX,76390.0,1445671.0,1
BRAND-2454,Brand_2454,India,2016,0.915307081216553,Tencel,Yes,78672.93,No,13,464.46,Declining,Fair Trade,424900.0,4874604.13,2
BRAND-2455,Brand_2455,Australia,2015,0.374794046133761,Hemp,No,22531.5,No,4,216.25,Growing,OEKO-TEX,305690.0,198712.61,2
BRAND-2456,Brand_2456,Italy,2023,0.38135590622762017,Organic Cotton,No,11238.67,No,2,367.89,Declining,GOTS,7060.0,2311962.1,2
BRAND-2457,Brand_2457,Italy,2011,0.6791306299002117,Vegan Leather,No,72836.66,No,16,162.53,Declining,GOTS,331080.0,4348684.74,2
BRAND-2458,Brand_2458,UK,2023,0.5199386235631378,Bamboo Fabric,No,88743.57,Yes,10,132.81,Stable,GOTS,267810.0,3656229.31,1
BRAND-2459,Brand_2459,Italy,2016,0.4829946712508618,Organic Cotton,No,36250.86,Yes,8,413.75,Declining,B Corp,104420.0,4197264.4,1
BRAND-2460,Brand_2460,Brazil,2011,0.6517209516253674,Recycled Polyester,Yes,64014.92,No,13,291.36,Growing,Fair Trade,475190.0,1416352.98,2
BRAND-2461,Brand_2461,Japan,2012,0.5936206778552372,Bamboo Fabric,Yes,71267.8,Yes,3,427.86,Declining,GOTS,196820.0,3683932.26,1
BRAND-2462,Brand_2462,Japan,2017,0.32032440220687786,Recycled Polyester,Yes,54406.02,Yes,7,349.31,Stable,GOTS,100940.0,612127.35,1
BRAND-2463,Brand_2463,Italy,2011,0.7168445259026195,Bamboo Fabric,Yes,57782.09,No,19,380.88,Stable,B Corp,334370.0,3562656.17,2
BRAND-2464,Brand_2464,UK,2019,0.5785795257827097,Organic Cotton,Yes,71251.24,No,18,299.03,Stable,B Corp,14510.0,4084429.43,2
BRAND-2465,Brand_2465,Brazil,2012,0.4296572705593541,Recycled Polyester,No,29151.39,Yes,14,400.33,Growing,Fair Trade,281890.0,1793996.55,1
BRAND-2466,Brand_2466,Japan,2013,0.45641456572743966,Bamboo Fabric,Yes,71185.96,Yes,6,253.37,Growing,B Corp,281480.0,1804342.53,1
BRAND-2467,Brand_2467,UK,2011,0.3836813402144351,Hemp,Yes,42290.52,No,15,62.58,Stable,B Corp,26390.0,3820637.37,2
BRAND-2468,Brand_2468,USA,2012,0.25371233062994003,Hemp,No,14295.31,Yes,6,443.28,Growing,B Corp,75250.0,492919.36,1
BRAND-2469,Brand_2469,France,2014,0.1682782094307593,Organic Cotton,Yes,13487.84,Yes,13,199.63,Stable,GOTS,117900.0,876436.12,1
BRAND-2470,Brand_2470,Japan,2015,0.38946161204823104,Bamboo Fabric,No,23161.33,Yes,4,327.07,Stable,OEKO-TEX,164970.0,3197873.37,1
BRAND-2471,Brand_2471,China,2020,0.4356539260089507,Vegan Leather,Yes,76666.64,Yes,1,208.92,Declining,B Corp,382640.0,547049.01,1
BRAND-2472,Brand_2472,Japan,2011,0.6507088284916883,Bamboo Fabric,Yes,21103.21,No,2,471.68,Growing,GOTS,253160.0,3874253.88,2
BRAND-2473,Brand_2473,Brazil,2020,0.2938241474698632,Bamboo Fabric,Yes,35799.0,Yes,19,179.71,Stable,GOTS,16200.0,3615616.59,1
BRAND-2474,Brand_2474,France,2012,0.1283450804559815,Organic Cotton,No,6370.9,Yes,8,60.67,Stable,OEKO-TEX,267940.0,345277.61,1
BRAND-2475,Brand_2475,China,2016,0.6656791668422556,Recycled Polyester,No,74024.52,No,3,320.23,Growing,OEKO-TEX,251950.0,3152095.29,2
BRAND-2476,Brand_2476,Australia,2010,0.677938168553094,Tencel,No,40398.27,No,7,435.44,Growing,B Corp,352320.0,2864164.61,2
BRAND-2477,Brand_2477,Germany,2010,0.6698378022653628,Hemp,No,36064.15,No,5,421.32,Growing,B Corp,431080.0,2266754.45,2
BRAND-2478,Brand_2478,China,2023,0.5655159517801761,Vegan Leather,Yes,73805.62,No,6,144.98,Growing,GOTS,311210.0,2315192.49,2
BRAND-2479,Brand_2479,India,2021,0.7079128619044537,Recycled Polyester,Yes,88486.28,No,11,102.44,Declining,OEKO-TEX,461580.0,3487156.46,2
BRAND-2480,Brand_2480,China,2021,0.4659746310635988,Hemp,No,9625.66,Yes,7,334.74,Stable,OEKO-TEX,483940.0,2178226.83,1
BRAND-2481,Brand_2481,Brazil,2012,0.399332625804274,Bamboo Fabric,No,39431.22,Yes,6,111.64,Stable,GOTS,339450.0,3096942.4,1
BRAND-2482,Brand_2482,Italy,2018,0.3903378700798641,Bamboo Fabric,Yes,9287.57,No,19,125.57,Declining,OEKO-TEX,450670.0,674147.7,2
BRAND-2483,Brand_2483,Australia,2019,0.46719668945139625,Recycled Polyester,No,38027.87,No,14,133.48,Stable,Fair Trade,149910.0,3788683.73,2
BRAND-2484,Brand_2484,Germany,2024,0.3827644564696341,Vegan Leather,Yes,87647.3,Yes,7,360.45,Declining,Fair Trade,28370.0,872885.12,1
BRAND-2485,Brand_2485,Brazil,2018,0.6373800032185565,Organic Cotton,Yes,60607.75,No,5,365.16,Declining,GOTS,230920.0,2970359.87,2
BRAND-2486,Brand_2486,India,2012,0.7282152879771244,Bamboo Fabric,Yes,77914.66,No,13,219.78,Declining,GOTS,419470.0,3630329.34,2
BRAND-2487,Brand_2487,Brazil,2017,0.26696656298916366,Vegan Leather,No,2365.15,Yes,4,37.8,Growing,GOTS,204920.0,4308756.14,1
BRAND-2488,Brand_2488,China,2020,0.3999111221200984,Vegan Leather,Yes,14916.0,Yes,18,344.8,Growing,OEKO-TEX,291430.0,2368300.96,1
BRAND-2489,Brand_2489,Germany,2017,0.5116150716038612,Tencel,Yes,85811.76,No,8,204.1,Growing,Fair Trade,107400.0,2024080.24,2
BRAND-2490,Brand_2490,Germany,2014,0.45155182742767686,Vegan Leather,No,21114.25,Yes,11,314.26,Declining,OEKO-TEX,376350.0,2602551.37,1
BRAND-2491,Brand_2491,Australia,2023,0.3951049747187896,Organic Cotton,No,45411.41,Yes,16,472.84,Stable,B Corp,130220.0,1029826.58,1
BRAND-2492,Brand_2492,Japan,2023,0.42778475055088416,Vegan Leather,Yes,79782.94,No,15,209.22,Stable,OEKO-TEX,63510.0,963919.47,2
BRAND-2493,Brand_2493,Germany,2018,0.7648305172572539,Recycled Polyester,No,82003.08,No,7,235.27,Stable,Fair Trade,427370.0,3948525.95,2
BRAND-2494,Brand_2494,India,2012,0.423341410678725,Hemp,Yes,54721.24,Yes,1,356.65,Stable,Fair Trade,197150.0,1699872.85,1
BRAND-2495,Brand_2495,UK,2024,0.4765705988169793,Organic Cotton,Yes,67885.08,Yes,8,62.33,Growing,Fair Trade,488000.0,2313994.73,1
BRAND-2496,Brand_2496,USA,2014,0.4842459874134195,Bamboo Fabric,No,88649.91,Yes,1,363.13,Growing,GOTS,230930.0,873522.17,1
BRAND-2497,Brand_2497,UK,2016,0.7916015722758692,Organic Cotton,Yes,51702.18,No,18,469.03,Declining,B Corp,298060.0,4865368.84,2
BRAND-2498,Brand_2498,Italy,2013,0.11218120154242797,Bamboo Fabric,Yes,19197.34,Yes,9,52.43,Growing,Fair Trade,176150.0,379496.32,1
BRAND-2499,Brand_2499,France,2017,0.36536173627342383,Bamboo Fabric,Yes,13530.05,Yes,5,303.39,Stable,GOTS,365440.0,1406463.57,1
BRAND-2500,Brand_2500,UK,2021,0.7710543172626234,Vegan Leather,Yes,96839.71,No,20,490.03,Stable,GOTS,201200.0,2944585.54,2
